order_item_id,freight_value,order_status,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,purchase_year,purchase_month,purchase_day,purchase_weekday,product_volume
1,15.1,2,63,43.0,232.0,1.0,444.0,20.0,14.0,15.0,2017,11,26,6,4200.0
1,15.79,2,31,43.0,425.0,1.0,200.0,22.0,11.0,16.0,2018,1,15,0,3872.0
1,14.59,2,60,46.0,484.0,3.0,1000.0,16.0,4.0,11.0,2018,3,2,4,704.0
1,14.23,2,45,38.0,301.0,1.0,107.0,7.0,7.0,10.0,2017,6,2,4,490.0
2,15.55,2,41,42.0,148.0,2.0,900.0,24.0,41.0,24.0,2017,1,23,0,23616.0
1,87.58,5,33,50.0,2871.0,1.0,30000.0,90.0,50.0,50.0,2017,9,18,0,225000.0
1,29.01,2,31,28.0,383.0,3.0,5950.0,23.0,22.0,19.0,2017,2,20,0,9614.0
2,17.19,2,67,41.0,1159.0,4.0,350.0,16.0,14.0,11.0,2018,5,26,5,2464.0
1,7.58,2,12,50.0,614.0,1.0,367.0,24.0,14.0,23.0,2018,7,21,5,7728.0
1,18.23,2,22,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0,2018,4,11,2,1936.0
1,24.01,2,27,35.0,1511.0,1.0,1825.0,43.0,28.0,28.0,2017,4,10,0,33712.0
1,17.6,2,73,55.0,373.0,2.0,750.0,35.0,36.0,35.0,2017,11,12,6,44100.0
1,15.53,2,51,49.0,489.0,2.0,16250.0,18.0,53.0,39.0,2017,3,9,3,37206.0
2,3.25,2,71,54.0,599.0,1.0,150.0,19.0,4.0,11.0,2018,1,12,4,836.0
1,14.6,2,73,34.0,605.0,5.0,1650.0,37.0,17.0,34.0,2018,6,12,1,21386.0
1,15.37,2,33,57.0,722.0,4.0,500.0,16.0,15.0,20.0,2018,7,26,3,4800.0
1,14.34,2,12,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,2017,8,16,2,8151.0
1,13.76,2,10,29.0,280.0,1.0,700.0,25.0,21.0,19.0,2018,6,19,1,9975.0
1,9.13,2,45,51.0,2025.0,2.0,350.0,20.0,5.0,20.0,2017,8,17,3,2000.0
1,14.1,2,71,56.0,351.0,1.0,350.0,19.0,4.0,11.0,2017,6,11,6,836.0
1,11.85,2,67,47.0,364.0,2.0,300.0,40.0,10.0,25.0,2017,12,3,6,10000.0
1,21.22,5,34,40.0,508.0,3.0,250.0,16.0,5.0,11.0,2017,6,22,3,880.0
1,22.56,2,33,55.0,1524.0,1.0,2175.0,30.0,27.0,23.0,2018,8,13,0,18630.0
1,16.59,2,55,58.0,696.0,7.0,750.0,25.0,15.0,35.0,2018,4,14,5,13125.0
1,21.37,2,50,39.0,2809.0,1.0,2400.0,30.0,5.0,23.0,2017,10,29,6,3450.0
1,16.46,2,33,53.0,1541.0,1.0,450.0,33.0,20.0,20.0,2018,3,19,0,13200.0
1,11.57,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2018,4,27,4,3960.0
1,11.08,2,55,63.0,390.0,1.0,900.0,45.0,15.0,35.0,2017,1,14,5,23625.0
1,7.78,2,9,43.0,715.0,2.0,800.0,17.0,21.0,11.0,2017,11,9,3,3927.0
1,13.18,2,33,59.0,247.0,2.0,1250.0,60.0,15.0,15.0,2017,12,5,1,13500.0
1,22.77,2,63,27.0,311.0,1.0,560.0,19.0,13.0,17.0,2018,6,30,5,4199.0
1,19.29,2,14,60.0,2596.0,4.0,7474.0,54.0,29.0,40.0,2018,7,19,3,62640.0
1,44.13,2,67,31.0,944.0,2.0,283.0,19.0,14.0,19.0,2018,6,7,3,5054.0
1,15.1,2,71,42.0,442.0,1.0,100.0,16.0,2.0,20.0,2017,8,26,5,640.0
1,15.24,2,60,36.0,293.0,3.0,500.0,16.0,11.0,11.0,2017,9,21,3,1936.0
1,37.85,2,35,40.0,303.0,12.0,500.0,29.0,7.0,16.0,2017,6,21,2,3248.0
1,14.1,2,12,48.0,575.0,1.0,100.0,20.0,15.0,15.0,2017,9,9,5,4500.0
1,1.66,2,67,60.0,193.0,3.0,200.0,16.0,2.0,11.0,2018,4,26,3,352.0
1,18.26,2,27,53.0,629.0,1.0,1050.0,40.0,30.0,20.0,2017,11,11,5,24000.0
1,14.52,2,12,61.0,1054.0,4.0,100.0,29.0,5.0,15.0,2017,2,4,5,2175.0
1,15.31,2,56,41.0,1071.0,1.0,5850.0,45.0,55.0,16.0,2018,1,21,6,39600.0
1,19.68,2,21,55.0,783.0,1.0,683.0,20.0,14.0,17.0,2018,6,28,3,4760.0
1,15.1,2,12,40.0,409.0,1.0,1110.0,19.0,11.0,18.0,2018,2,21,2,3762.0
1,16.68,2,13,57.0,294.0,2.0,525.0,21.0,23.0,20.0,2018,7,17,1,9660.0
1,12.69,2,73,35.0,1174.0,1.0,1000.0,34.0,10.0,21.0,2017,5,8,0,7140.0
1,12.97,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2018,3,2,4,3960.0
1,14.52,2,34,36.0,95.0,6.0,150.0,16.0,9.0,11.0,2017,4,20,3,1584.0
1,16.18,2,14,22.0,332.0,1.0,800.0,34.0,17.0,22.0,2017,5,18,3,12716.0
1,19.95,2,60,51.0,222.0,1.0,5550.0,30.0,45.0,30.0,2018,2,21,2,40500.0
1,7.46,2,64,49.0,1180.0,1.0,200.0,16.0,14.0,11.0,2018,7,18,2,2464.0
1,22.31,2,12,37.0,377.0,1.0,5400.0,38.0,18.0,22.0,2018,3,26,0,15048.0
1,24.78,2,14,55.0,743.0,2.0,6850.0,59.0,22.0,37.0,2018,3,29,3,48026.0
1,9.74,2,55,52.0,1802.0,2.0,1100.0,65.0,11.0,20.0,2017,8,25,4,14300.0
1,18.82,2,67,27.0,178.0,1.0,314.0,18.0,11.0,14.0,2018,7,30,0,2772.0
2,21.43,2,72,53.0,1021.0,2.0,900.0,20.0,20.0,20.0,2017,3,30,3,8000.0
1,15.8,2,12,57.0,1104.0,1.0,2225.0,33.0,20.0,17.0,2017,3,16,3,11220.0
1,16.79,2,32,41.0,450.0,1.0,350.0,16.0,16.0,28.0,2017,8,25,4,7168.0
1,14.17,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2017,6,14,2,3960.0
1,17.17,2,63,28.0,357.0,1.0,175.0,17.0,12.0,14.0,2018,7,22,6,2856.0
1,14.69,2,12,23.0,274.0,1.0,390.0,19.0,12.0,17.0,2017,11,14,1,3876.0
1,8.72,1,67,40.0,580.0,1.0,500.0,33.0,5.0,33.0,2018,2,21,2,5445.0
2,19.0,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2018,4,23,0,3960.0
1,24.68,2,12,51.0,2795.0,5.0,5650.0,36.0,26.0,36.0,2018,3,14,2,33696.0
1,18.35,2,12,63.0,1113.0,2.0,550.0,20.0,20.0,20.0,2018,6,8,4,8000.0
1,25.05,2,63,47.0,1816.0,2.0,350.0,36.0,6.0,22.0,2017,5,5,4,4752.0
1,8.72,2,9,46.0,431.0,1.0,150.0,25.0,7.0,16.0,2018,2,26,0,2800.0
1,12.34,2,10,37.0,546.0,1.0,2200.0,33.0,8.0,51.0,2018,6,12,1,13464.0
1,14.35,2,9,59.0,208.0,3.0,400.0,30.0,10.0,16.0,2017,9,14,3,4800.0
4,7.78,2,55,40.0,451.0,3.0,450.0,20.0,15.0,20.0,2017,11,26,6,6000.0
1,20.64,2,45,33.0,253.0,1.0,1000.0,37.0,19.0,19.0,2017,5,18,3,13357.0
1,15.17,2,12,53.0,994.0,1.0,650.0,16.0,7.0,13.0,2018,2,19,0,1456.0
1,16.29,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2018,3,28,2,20000.0
1,7.44,2,31,47.0,1140.0,3.0,100.0,16.0,7.0,11.0,2018,7,12,3,1232.0
1,10.96,3,21,53.0,520.0,6.0,300.0,20.0,5.0,15.0,2016,10,6,3,1500.0
1,18.99,2,67,42.0,548.0,1.0,350.0,16.0,13.0,11.0,2018,5,11,4,2288.0
2,9.18,2,21,48.0,236.0,1.0,400.0,30.0,7.0,25.0,2017,3,29,2,5250.0
1,15.89,2,0,52.0,603.0,1.0,200.0,21.0,8.0,16.0,2017,11,26,6,2688.0
1,15.1,3,41,40.0,207.0,4.0,150.0,16.0,2.0,11.0,2018,1,13,5,352.0
1,13.9,2,14,51.0,215.0,1.0,1650.0,40.0,6.0,29.0,2017,9,24,6,6960.0
1,18.44,2,45,54.0,1169.0,1.0,150.0,16.0,16.0,16.0,2018,5,12,5,4096.0
1,14.65,2,45,56.0,2590.0,5.0,400.0,17.0,7.0,13.0,2017,12,16,5,1547.0
1,18.74,5,73,56.0,869.0,1.0,1750.0,30.0,30.0,30.0,2017,9,25,0,27000.0
1,12.89,2,9,60.0,1382.0,8.0,150.0,18.0,5.0,12.0,2018,4,17,1,1080.0
1,17.94,2,45,56.0,580.0,4.0,1600.0,20.0,15.0,20.0,2017,7,9,6,6000.0
1,38.55,2,63,40.0,659.0,2.0,1250.0,26.0,21.0,20.0,2017,10,1,6,10920.0
1,22.97,2,73,48.0,1544.0,1.0,9750.0,30.0,48.0,27.0,2018,5,3,3,38880.0
2,17.85,2,63,36.0,605.0,2.0,100.0,20.0,20.0,20.0,2017,2,3,4,8000.0
1,72.14,2,31,44.0,293.0,3.0,16850.0,22.0,22.0,18.0,2018,4,1,6,8712.0
1,13.28,2,13,53.0,200.0,10.0,600.0,30.0,25.0,20.0,2018,5,11,4,15000.0
1,23.96,2,14,55.0,212.0,1.0,750.0,35.0,20.0,35.0,2018,6,19,1,24500.0
1,14.39,2,14,59.0,418.0,1.0,1700.0,40.0,6.0,30.0,2018,5,9,2,7200.0
1,62.49,2,24,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,2017,11,28,1,70875.0
2,22.11,2,12,43.0,821.0,1.0,150.0,20.0,10.0,20.0,2018,4,16,0,4000.0
1,11.85,2,12,48.0,575.0,1.0,100.0,20.0,15.0,15.0,2017,10,14,5,4500.0
1,26.66,2,14,58.0,293.0,1.0,3900.0,50.0,10.0,30.0,2018,2,28,2,15000.0
1,49.79,2,27,31.0,347.0,2.0,4100.0,58.0,51.0,29.0,2017,10,11,2,85782.0
1,68.56,2,60,47.0,890.0,10.0,1850.0,32.0,52.0,19.0,2018,6,28,3,31616.0
1,22.1,2,0,52.0,603.0,1.0,2100.0,50.0,30.0,30.0,2017,4,10,0,45000.0
1,29.5,2,41,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,2018,7,2,0,8000.0
1,23.01,2,13,45.0,404.0,5.0,3850.0,52.0,7.0,55.0,2018,1,10,2,20020.0
1,22.09,2,55,47.0,246.0,1.0,1600.0,30.0,30.0,30.0,2018,5,22,1,27000.0
1,9.12,2,44,56.0,2083.0,4.0,850.0,40.0,30.0,30.0,2018,5,9,2,36000.0
1,13.43,2,41,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,2017,12,13,2,19800.0
1,11.62,2,33,58.0,246.0,2.0,1100.0,60.0,15.0,15.0,2018,6,26,1,13500.0
1,25.18,2,33,56.0,1531.0,1.0,650.0,34.0,15.0,12.0,2018,8,6,0,6120.0
1,51.69,2,67,43.0,540.0,1.0,425.0,22.0,14.0,21.0,2018,6,2,5,6468.0
1,23.19,2,14,49.0,153.0,1.0,550.0,23.0,15.0,23.0,2018,8,12,6,7935.0
1,18.4,2,33,50.0,799.0,1.0,150.0,18.0,18.0,18.0,2018,7,18,2,5832.0
1,19.91,2,14,42.0,507.0,4.0,2050.0,50.0,10.0,40.0,2017,10,27,4,20000.0
1,14.34,2,73,60.0,1285.0,3.0,2650.0,26.0,20.0,20.0,2018,7,22,6,10400.0
1,16.11,2,14,38.0,735.0,5.0,800.0,20.0,20.0,20.0,2018,1,14,6,8000.0
2,9.44,2,55,42.0,312.0,1.0,5600.0,40.0,20.0,40.0,2018,2,17,5,32000.0
1,16.6,1,4,29.0,70.0,1.0,1600.0,40.0,30.0,30.0,2018,2,13,1,36000.0
1,15.1,2,31,43.0,391.0,1.0,150.0,25.0,7.0,16.0,2017,11,24,4,2800.0
3,22.06,2,41,40.0,207.0,4.0,150.0,16.0,2.0,11.0,2018,5,27,6,352.0
1,18.37,2,12,51.0,781.0,2.0,150.0,35.0,2.0,26.0,2018,8,22,2,1820.0
1,10.96,2,13,40.0,617.0,4.0,300.0,16.0,7.0,20.0,2017,4,20,3,2240.0
1,7.78,2,63,50.0,855.0,1.0,213.0,16.0,12.0,11.0,2018,2,6,1,2112.0
2,19.32,2,73,47.0,469.0,1.0,1100.0,17.0,39.0,32.0,2018,4,10,1,21216.0
1,9.44,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,12,14,3,3960.0
1,4.27,2,14,56.0,2507.0,2.0,2300.0,43.0,8.0,33.0,2018,5,26,5,11352.0
1,9.09,2,14,57.0,74.0,1.0,250.0,20.0,2.0,15.0,2017,11,13,0,600.0
1,15.1,2,14,38.0,213.0,2.0,400.0,25.0,9.0,19.0,2017,6,23,4,4275.0
2,63.49,2,33,57.0,245.0,2.0,1950.0,60.0,15.0,15.0,2018,6,16,5,13500.0
1,9.26,2,46,59.0,153.0,2.0,300.0,16.0,5.0,20.0,2018,3,18,6,1600.0
1,59.91,2,56,55.0,1180.0,1.0,16167.0,64.0,62.0,25.0,2017,11,4,5,99200.0
2,14.45,2,51,45.0,702.0,1.0,1300.0,33.0,10.0,49.0,2017,5,18,3,16170.0
2,21.69,2,55,35.0,159.0,2.0,600.0,22.0,7.0,32.0,2017,10,20,4,4928.0
1,15.79,2,35,35.0,222.0,5.0,400.0,29.0,12.0,23.0,2017,7,25,1,8004.0
1,16.95,2,41,58.0,2253.0,5.0,850.0,21.0,20.0,14.0,2018,4,16,0,5880.0
1,13.17,2,14,58.0,124.0,2.0,6350.0,95.0,8.0,50.0,2017,5,15,0,38000.0
2,9.27,2,71,59.0,818.0,6.0,350.0,17.0,4.0,12.0,2018,3,29,3,816.0
1,15.11,2,13,58.0,761.0,3.0,450.0,38.0,12.0,20.0,2018,1,24,2,9120.0
1,17.63,2,14,58.0,1623.0,1.0,200.0,26.0,10.0,22.0,2018,3,2,4,5720.0
1,24.37,2,9,39.0,806.0,1.0,8650.0,48.0,24.0,45.0,2018,6,8,4,51840.0
1,15.21,2,32,54.0,2667.0,5.0,2600.0,36.0,13.0,36.0,2018,1,10,2,16848.0
1,24.12,2,41,44.0,586.0,4.0,2500.0,22.0,14.0,22.0,2017,9,19,1,6776.0
1,12.72,2,13,47.0,74.0,2.0,5700.0,39.0,30.0,29.0,2017,8,3,3,33930.0
1,16.11,2,27,51.0,471.0,4.0,550.0,27.0,10.0,15.0,2018,3,3,5,4050.0
1,35.68,2,27,52.0,516.0,1.0,4650.0,37.0,20.0,34.0,2018,6,12,1,25160.0
1,15.1,2,55,50.0,1010.0,1.0,300.0,35.0,10.0,25.0,2017,6,19,0,8750.0
2,37.04,2,73,55.0,354.0,1.0,200.0,18.0,10.0,12.0,2018,8,2,3,2160.0
1,18.22,2,9,41.0,276.0,1.0,950.0,25.0,10.0,15.0,2018,6,11,0,3750.0
1,58.11,2,0,52.0,603.0,1.0,4600.0,40.0,40.0,40.0,2017,11,6,0,64000.0
1,27.35,2,10,36.0,1058.0,1.0,14950.0,77.0,20.0,53.0,2018,1,2,1,81620.0
2,15.62,2,56,41.0,1141.0,1.0,8683.0,54.0,64.0,31.0,2017,5,9,1,107136.0
1,13.25,2,13,26.0,581.0,3.0,700.0,16.0,34.0,34.0,2017,8,8,1,18496.0
2,9.37,2,55,52.0,575.0,1.0,3100.0,30.0,30.0,30.0,2018,3,1,3,27000.0
1,21.56,2,31,58.0,780.0,2.0,2600.0,18.0,7.0,30.0,2018,6,22,4,3780.0
1,15.65,2,12,60.0,918.0,1.0,150.0,22.0,3.0,15.0,2018,5,1,1,990.0
1,17.53,2,9,53.0,555.0,1.0,4105.0,67.0,10.0,67.0,2017,11,9,3,44890.0
1,16.22,2,13,50.0,1207.0,2.0,350.0,16.0,10.0,12.0,2017,12,14,3,1920.0
1,35.95,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,11,24,4,3960.0
1,28.56,2,14,54.0,289.0,1.0,4600.0,43.0,15.0,39.0,2018,1,10,2,25155.0
1,13.89,2,49,42.0,1109.0,1.0,900.0,18.0,25.0,16.0,2018,8,24,4,7200.0
1,18.51,2,55,44.0,864.0,2.0,2450.0,40.0,7.0,60.0,2018,8,9,3,16800.0
1,11.71,2,2,60.0,730.0,5.0,1050.0,23.0,15.0,21.0,2018,7,29,6,7245.0
1,15.1,2,73,43.0,343.0,2.0,300.0,20.0,25.0,20.0,2017,7,5,2,10000.0
1,15.1,2,73,31.0,745.0,3.0,200.0,25.0,16.0,19.0,2017,9,14,3,7600.0
1,24.11,2,67,42.0,236.0,1.0,342.0,18.0,13.0,15.0,2018,3,19,0,3510.0
2,14.1,2,41,59.0,648.0,1.0,475.0,18.0,11.0,16.0,2017,7,1,5,3168.0
1,21.35,2,67,47.0,723.0,3.0,300.0,16.0,13.0,13.0,2017,4,24,0,2704.0
1,15.39,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2018,2,15,3,3960.0
1,11.95,2,33,43.0,1646.0,6.0,491.0,19.0,12.0,16.0,2017,10,23,0,3648.0
1,35.67,2,17,55.0,1313.0,2.0,850.0,20.0,20.0,20.0,2017,10,15,6,8000.0
1,17.8,2,33,18.0,370.0,1.0,700.0,26.0,14.0,24.0,2017,11,24,4,8736.0
1,0.0,2,67,33.0,523.0,3.0,584.0,16.0,11.0,13.0,2018,5,11,4,2288.0
1,3.36,2,27,59.0,2120.0,1.0,125.0,16.0,17.0,16.0,2017,12,7,3,4352.0
1,22.96,2,63,58.0,468.0,4.0,1300.0,25.0,20.0,16.0,2018,5,11,4,8000.0
3,4.4,2,14,30.0,568.0,1.0,900.0,17.0,22.0,17.0,2018,4,6,4,6358.0
1,15.54,2,46,37.0,256.0,1.0,350.0,16.0,16.0,16.0,2018,6,26,1,4096.0
1,24.13,2,33,33.0,2490.0,5.0,1350.0,30.0,20.0,20.0,2018,8,6,0,12000.0
3,17.6,2,41,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,2018,1,24,2,32560.0
1,12.79,2,73,20.0,637.0,1.0,550.0,17.0,28.0,11.0,2018,5,11,4,5236.0
1,9.44,2,29,57.0,953.0,3.0,100.0,30.0,10.0,15.0,2018,4,6,4,4500.0
1,9.44,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,11,17,4,3960.0
1,8.72,2,27,53.0,537.0,2.0,1800.0,34.0,5.0,34.0,2017,5,14,6,5780.0
1,13.07,2,12,37.0,325.0,1.0,792.0,19.0,14.0,16.0,2017,12,14,3,4256.0
1,57.79,2,10,56.0,621.0,1.0,10700.0,40.0,40.0,40.0,2017,10,16,0,64000.0
1,25.11,2,73,46.0,105.0,1.0,4850.0,16.0,35.0,35.0,2018,5,4,4,19600.0
1,15.38,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,5,15,0,20000.0
1,36.67,2,13,44.0,2010.0,2.0,300.0,16.0,7.0,11.0,2017,9,9,5,1232.0
1,7.47,2,12,38.0,1010.0,1.0,360.0,17.0,12.0,15.0,2018,6,25,0,3060.0
1,17.92,2,21,39.0,1194.0,1.0,300.0,20.0,30.0,20.0,2017,11,24,4,12000.0
1,15.67,2,55,50.0,422.0,7.0,2850.0,40.0,5.0,44.0,2017,3,2,3,8800.0
1,19.2,2,67,48.0,111.0,1.0,316.0,17.0,11.0,12.0,2018,3,6,1,2244.0
1,21.71,1,71,20.0,538.0,4.0,189.0,17.0,15.0,15.0,2018,7,26,3,3825.0
1,17.43,2,55,53.0,553.0,1.0,1200.0,35.0,9.0,25.0,2017,2,24,4,7875.0
1,92.51,2,55,29.0,631.0,1.0,23375.0,66.0,43.0,66.0,2017,11,20,0,187308.0
1,13.68,2,64,40.0,1110.0,6.0,1050.0,20.0,17.0,25.0,2017,9,18,0,8500.0
1,22.06,2,31,56.0,343.0,1.0,150.0,19.0,12.0,16.0,2018,5,10,3,3648.0
1,18.36,2,35,54.0,451.0,5.0,1650.0,36.0,37.0,16.0,2017,12,20,2,21312.0
1,14.96,2,33,52.0,360.0,3.0,400.0,17.0,35.0,18.0,2018,4,29,6,10710.0
2,7.78,2,71,57.0,598.0,1.0,200.0,19.0,4.0,11.0,2017,6,5,0,836.0
1,18.23,2,50,42.0,492.0,1.0,450.0,29.0,2.0,17.0,2018,3,23,4,986.0
2,15.72,2,11,31.0,1039.0,1.0,450.0,28.0,20.0,20.0,2017,3,14,1,11200.0
1,14.11,2,29,24.0,96.0,1.0,1400.0,35.0,35.0,40.0,2017,3,23,3,49000.0
1,7.88,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,7,28,4,3960.0
1,12.72,2,13,47.0,74.0,2.0,5700.0,39.0,30.0,29.0,2017,9,7,3,33930.0
1,15.49,2,67,55.0,324.0,5.0,250.0,16.0,2.0,20.0,2018,8,14,1,640.0
1,29.4,2,73,56.0,1688.0,4.0,1700.0,16.0,17.0,17.0,2017,2,17,4,4624.0
1,11.92,2,33,43.0,722.0,1.0,475.0,23.0,23.0,21.0,2017,11,21,1,11109.0
1,7.78,2,34,45.0,809.0,1.0,100.0,16.0,5.0,16.0,2017,5,24,2,1280.0
1,54.45,2,45,41.0,3464.0,4.0,800.0,21.0,6.0,28.0,2018,7,2,0,3528.0
1,13.84,2,14,60.0,213.0,1.0,1050.0,35.0,10.0,18.0,2018,6,28,3,6300.0
1,16.32,2,4,54.0,902.0,2.0,1150.0,16.0,6.0,11.0,2018,4,12,3,1056.0
1,21.54,2,59,33.0,3853.0,2.0,900.0,18.0,18.0,18.0,2017,7,7,4,5832.0
1,30.57,2,55,55.0,1908.0,2.0,1100.0,69.0,11.0,11.0,2018,3,3,5,8349.0
2,5.67,2,55,50.0,635.0,1.0,1200.0,30.0,23.0,30.0,2018,2,13,1,20700.0
1,7.63,2,33,55.0,405.0,1.0,200.0,36.0,5.0,26.0,2018,8,4,5,4680.0
1,27.2,2,15,56.0,162.0,1.0,3200.0,20.0,30.0,46.0,2018,3,16,4,27600.0
1,13.99,2,31,27.0,197.0,1.0,650.0,32.0,14.0,11.0,2018,8,6,0,4928.0
1,15.37,2,71,54.0,713.0,4.0,150.0,17.0,10.0,13.0,2018,8,14,1,2210.0
1,60.22,2,49,55.0,556.0,1.0,1050.0,27.0,30.0,16.0,2018,4,24,1,12960.0
1,21.15,2,34,35.0,221.0,2.0,100.0,25.0,5.0,16.0,2017,11,16,3,2000.0
1,10.31,2,14,58.0,188.0,1.0,1200.0,44.0,2.0,35.0,2017,8,17,3,3080.0
1,25.63,2,9,48.0,334.0,1.0,500.0,30.0,30.0,30.0,2018,3,1,3,27000.0
1,19.0,2,33,48.0,1422.0,1.0,200.0,18.0,8.0,14.0,2018,4,3,1,2016.0
1,14.81,2,14,60.0,744.0,2.0,8350.0,50.0,27.0,38.0,2017,5,23,1,51300.0
1,59.39,2,33,53.0,1135.0,5.0,3450.0,40.0,100.0,20.0,2018,2,16,4,80000.0
1,12.85,2,9,43.0,420.0,3.0,250.0,18.0,9.0,14.0,2018,3,8,3,2268.0
1,17.6,2,41,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,2018,2,9,4,19800.0
1,16.79,2,71,45.0,402.0,12.0,90.0,19.0,3.0,11.0,2017,6,14,2,627.0
1,15.1,2,73,44.0,883.0,4.0,350.0,17.0,12.0,12.0,2017,5,31,2,2448.0
1,17.74,2,52,43.0,1373.0,3.0,1200.0,40.0,10.0,30.0,2017,4,5,2,12000.0
2,15.11,2,33,57.0,1042.0,7.0,800.0,42.0,8.0,26.0,2018,2,27,1,8736.0
1,14.45,2,33,60.0,1971.0,3.0,1600.0,80.0,20.0,25.0,2017,11,10,4,40000.0
1,18.19,2,33,20.0,420.0,4.0,3300.0,78.0,20.0,38.0,2017,2,8,2,59280.0
1,25.11,2,58,34.0,612.0,4.0,9750.0,27.0,15.0,92.0,2017,6,15,3,37260.0
1,19.39,2,12,53.0,84.0,1.0,250.0,23.0,7.0,15.0,2018,7,9,0,2415.0
1,16.33,2,14,55.0,329.0,1.0,1825.0,44.0,14.0,34.0,2017,10,29,6,20944.0
1,16.79,2,12,52.0,299.0,1.0,350.0,40.0,40.0,11.0,2018,1,5,4,17600.0
1,23.0,2,12,57.0,615.0,2.0,950.0,35.0,25.0,20.0,2018,3,9,4,17500.0
1,35.38,2,58,56.0,676.0,2.0,5700.0,62.0,5.0,45.0,2017,9,10,6,13950.0
2,0.0,2,41,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,2018,4,19,3,19800.0
1,23.07,2,55,42.0,898.0,1.0,1900.0,35.0,45.0,35.0,2018,3,15,3,55125.0
1,12.39,2,33,46.0,720.0,1.0,442.0,20.0,19.0,17.0,2017,7,29,5,6460.0
1,47.7,2,55,53.0,1987.0,3.0,2500.0,65.0,8.0,45.0,2018,5,7,0,23400.0
1,12.48,2,31,58.0,116.0,1.0,150.0,20.0,12.0,16.0,2018,2,7,2,3840.0
1,14.78,2,14,41.0,515.0,2.0,1050.0,35.0,10.0,45.0,2018,8,22,2,15750.0
2,23.3,2,64,52.0,1699.0,2.0,10150.0,50.0,5.0,45.0,2017,5,1,0,11250.0
1,13.08,2,27,57.0,787.0,8.0,1867.0,36.0,6.0,36.0,2018,1,12,4,7776.0
1,15.1,2,12,40.0,409.0,1.0,1110.0,19.0,11.0,18.0,2018,3,2,4,3762.0
1,13.41,2,9,55.0,3479.0,4.0,2500.0,21.0,18.0,16.0,2018,7,22,6,6048.0
1,11.85,2,45,51.0,448.0,1.0,180.0,16.0,9.0,16.0,2017,9,18,0,2304.0
1,15.07,2,67,57.0,681.0,1.0,325.0,19.0,15.0,17.0,2017,10,4,2,4845.0
1,8.02,2,31,37.0,933.0,1.0,150.0,20.0,30.0,20.0,2018,1,3,2,12000.0
6,11.98,2,14,34.0,216.0,2.0,1100.0,33.0,9.0,38.0,2017,10,17,1,11286.0
1,13.46,2,45,35.0,222.0,1.0,800.0,26.0,11.0,24.0,2017,12,6,2,6864.0
1,10.96,2,12,50.0,140.0,1.0,600.0,20.0,6.0,20.0,2017,2,5,6,2400.0
1,17.6,2,73,53.0,458.0,1.0,1600.0,34.0,27.0,23.0,2017,7,10,0,21114.0
1,25.79,2,56,54.0,800.0,2.0,3400.0,27.0,21.0,21.0,2017,8,15,1,11907.0
3,13.47,2,25,55.0,2039.0,5.0,185.0,21.0,7.0,14.0,2018,5,6,6,2058.0
1,28.89,2,41,58.0,1893.0,1.0,5950.0,20.0,20.0,20.0,2017,3,19,6,8000.0
1,14.46,2,9,59.0,725.0,1.0,9000.0,65.0,42.0,40.0,2018,5,31,3,109200.0
4,12.35,2,14,43.0,100.0,1.0,200.0,23.0,3.0,16.0,2018,2,13,1,1104.0
1,24.26,2,9,58.0,1167.0,1.0,1900.0,90.0,14.0,18.0,2018,2,24,5,22680.0
2,19.5,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,12,3,6,20000.0
1,15.23,2,31,54.0,680.0,1.0,300.0,17.0,12.0,17.0,2018,5,7,0,3468.0
1,12.36,2,73,50.0,364.0,1.0,10450.0,61.0,28.0,28.0,2018,6,3,6,47824.0
1,13.37,2,73,37.0,671.0,1.0,1150.0,31.0,29.0,31.0,2018,2,23,4,27869.0
1,38.96,2,56,53.0,1199.0,1.0,10975.0,53.0,51.0,18.0,2017,8,10,3,48654.0
1,17.6,2,41,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,2018,2,2,4,32560.0
1,7.87,2,9,60.0,3136.0,4.0,100.0,17.0,10.0,15.0,2018,6,4,0,2550.0
